ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1374	0	9	0,0,1,0	5,3,1,4	166	149	1
1377	2	0	6,0,0,0	18,0,2,0	420	149	1
1385	498	48	479,250,450,381	40,26,23,17	2170	149	0.156264198105
1386	9	3	8,6,9,11	9,19,2,6	197	149	0.14561970102
1387	5	60	8,6,9,11	19,33,10,16	197	149	0.000542400158669
1388	9	13	7,6,9,11	11,5,4,1	197	149	0.10399187663
1389	27	7	12,13,19,11	1,6,6,7	154	149	0.654188864631
1390	7	0	5,2,5,14	0,4,4,0	237	149	0.00923400419525
1394	13	0	0,2,11,13	0,5,0,6	218	149	1
1396	3	0	6,0,1,0	3,0,0,0	294	149	1
1406	6	0	15,4,8,2	0,0,1,0	161	149	1
1407	2	0	15,4,8,0	0,0,1,0	161	149	1
1414	79	1	111,128,77,79	0,1,2,0	153	149	0.841908646235
1425	1	83	0,2,11,0	41,33,50,70	153	149	0.0345572101567
1429	6	0	4,4,3,0	2,0,0,0	153	149	1
1442	67	74	59,11,11,13	77,18,22,28	470	149	0.116010022762
1443	19	12	9,7,2,2	21,2,0,0	464	149	0.629913936525
1444	231	68306	206,262,73,136	28707,74669,45629,41284	369	149	1
1445	2	0	0,5,0,0	3,2,0,0	167	149	1
1446	67	0	66,51,46,73	1,0,3,9	153	149	0.0240758611966
1447	3	4	8,0,2,0	3,11,2,2	395	149	0.6197266857
1452	119	92	30,27,48,53	90,39,62,78	188	149	0.000402881761296
1455	22	0	157,37,14,15	15,0,0,0	164	149	0.0341912821484
1461	366	4	354,336,207,164	5,0,0,0	165	149	0.741246563978
1463	10	8	49,1,1,3	10,4,0,0	634	149	0.666110715024
1467	5	98	7,0,3,4	60,42,22,37	185	149	0.492967012424
1469	0	13	1,1,0,0	76,12,4,2	175	149	1
1470	67	3	45,33,32,50	2,0,0,0	964	149	0.00308060203476
1474	713	1	137,210,131,150	0,0,0,0	158	149	1
1475	0	5	3,0,0,0	14,2,1,0	205	149	1
1477	933	1	418,157,212,209	0,0,0,0	188	149	1
1478	65	2	56,27,31,46	7,2,2,5	173	149	0.0710780792263
1479	2	37	0,0,0,0	25,2,4,13	251	149	0.624862323406
1481	19	23	14,14,2,7	18,17,4,0	161	149	0.489393369197
