ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
634	0	85	0,4	84,95	259	298
635	71	53	76,84	53,39	298	298
636	86	54	87,94	42,73	298	298
637	54	98	54,40	87,113	298	298
638	227	216	6,24	7,11	298	297
650	19	907	19,10	715,999	273	240
651	686	303	593,610	299,334	287	240
652	242	567	235,277	394,632	298	287
653	65	75	7,25	2,14	298	298
654	9	36	3,6	40,66	298	298
655	108	36	62,125	40,66	298	298
656	118	158	59,148	151,189	218	298
657	12	629	17,26	325,822	238	276
658	113	82	78,119	39,97	252	298
659	108	104	89,107	64,105	298	298
660	178	140	136,177	120,160	292	298
661	102	102	153,130	85,102	275	292
662	0	1	1,2	0,0	276	298
671	129	109	98,264	70,191	224	203
672	57	83	60,42	56,94	240	284
673	1	0	9,5	9,2	298	254
674	80	65	121,93	101,164	248	246
675	39	40	45,66	36,67	250	227
677	0	1	5,0	3,5	284	298
679	160	89	86,142	41,102	227	216
680	378	262	162,319	115,223	289	266
681	189	3	66,152	0,1	225	289
682	188	256	68,152	90,184	225	289
683	2	15	0,3	0,2	240	298
690	135	64	26,93	13,47	298	226
691	123	111	29,73	35,73	298	228
692	18	423	7,31	224,434	208	279
698	2	185	1,2	172,151	206	257
699	136	192	64,125	172,150	261	257
700	94	82	44,81	61,32	298	244
701	3	118	0,2	73,130	258	227
702	101	97	54,115	59,116	222	207
703	0	92	2,1	52,116	222	207
704	12	92	8,19	52,116	257	207
705	12	0	8,19	2,1	257	222
706	0	331	1,0	178,331	262	245
708	130	105	53,108	61,95	212	235
709	108	194	40,81	121,215	235	272
710	109	125	64,66	49,62	284	247
711	58	206	32,43	75,101	225	284
713	1	23	2,0	55,20	224	261
714	18	23	41,31	55,20	235	261
715	236	470	37,237	114,601	243	257
716	617	690	195,831	269,672	273	247
717	63	79	11,16	11,36	246	298
718	63	103	76,144	82,131	262	216
719	102	117	61,131	76,158	276	238
720	108	110	42,101	90,135	238	264
721	85	104	26,130	49,144	219	246
722	134	113	47,99	37,150	246	291
723	333	439	167,446	174,559	298	277
724	323	1	151,437	0,0	298	277
726	313	316	131,368	192,471	277	298
727	313	315	131,368	187,472	277	267
728	313	317	131,368	197,464	277	250
729	122	177	118,102	199,141	210	198
730	245	222	258,272	297,225	298	238
732	168	10	43,64	8,8	290	270
733	12	0	10,10	1,4	270	298
734	24	121	22,28	211,122	298	275
735	39	50	57,34	99,55	214	298
736	51	77	46,47	105,63	298	276
737	7	71	8,6	67,44	276	280
738	34	71	82,39	63,44	276	280
739	113	274	106,124	289,279	284	298
