ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4491	0,3,0,0,0	0,2,0,0,0	0,0,0,0,6,0,0,0,0,0,3,0,0,0,38,15	0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3	200	149	1	1.0	NA,0.528,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.639,0.788	-0.329
4492	0,3,0,0,0	0,72,0,0,4	0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,11	0,0,0,0,118,0,0,0,0,0,65,0,0,0,478,217	200	149	1	1.0	NA,0.03,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.033,NA,NA,NA,0.067,0.036	-0.019
4493	0,4,0,0,0	0,345,0,0,0	0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0	0,0,0,0,370,0,0,0,0,0,375,0,0,0,101,16	188	149	1	1.0	NA,0.009,NA,NA,NA	NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.03,0.0	-0.004
4494	0,745,0,0,0	0,19,0,0,0	0,0,0,0,1024,0,0,2,0,0,1723,0,0,0,1617,244	0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,3	213	149	1	1.0	NA,0.965,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.993,NA,NA,NA,0.992,0.983	-0.029
4495	0,253,0,0,0	0,0,0,0,0	0,0,0,0,358,0,0,2,0,0,663,0,0,0,575,70	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	213	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.994,NA,NA,NA,1.0,1.0	0.001
4496	0,842,2,0,0	0,0,0,0,0	0,0,0,0,1075,4,0,6,0,0,1934,0,0,0,1635,491	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	298	149	1	1.0	NA,1.0,1.0,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,0.997,NA,NA,NA,1.0,1.0	0.001
4497	0,596,2,0,0	0,0,0,0,0	0,0,0,0,731,4,0,4,0,0,1273,0,0,0,1073,426	0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0	298	149	1	1.0	NA,1.0,1.0,NA,NA	NA,NA,NA,NA,0.963,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,0.994,1.0	0.007
4498	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6	0,0,0,0,56,0,0,0,0,0,28,0,0,0,12,0	263	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.057,NA,NA,NA,0.274,1.0	-0.333
4499	0,21,0,0,0	0,3,0,0,0	0,0,0,0,23,0,0,0,0,0,55,0,0,0,37,0	0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,0	284	149	1	1.0	NA,0.786,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.556,NA,NA,NA,0.708,NA	0.031
4500	0,4,0,0,0	0,16,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0	0,0,0,0,164,0,0,0,0,0,37,0,0,0,95,2	298	149	1	1.0	NA,0.111,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.026,NA,NA,NA,0.005,0.0	0.103
4502	0,41,0,0,0	0,0,0,0,0	0,0,0,0,31,0,0,0,0,0,147,0,0,0,3,14	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.925,NA,NA,NA,1.0,1.0	0.019
4504	0,1,0,0,0	0,0,0,0,0	0,0,0,0,88,0,0,0,2,0,43,0,0,0,100,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,0.778	0.044
4505	0,334,0,0,0	0,0,0,0,0	0,0,0,0,825,0,0,2,0,0,812,0,0,0,200,15	0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.934,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.013
4506	0,1032,0,0,0	0,43,0,0,0	0,0,0,0,2621,0,0,0,0,2,1259,0,0,0,138,150	0,0,0,0,76,0,0,0,0,0,77,0,0,0,22,4	158	149	1	1.0	NA,0.958,NA,NA,NA	NA,NA,NA,NA,0.97,NA,NA,NA,NA,1.0,0.939,NA,NA,NA,0.855,0.973	0.011
