IncLevel1	IncLevel2	IncLevelDifference
NA,1.0,NA,1.0,NA	1.0,NA,NA,NA,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0	0.003
NA,0.077,NA,NA,0.0	0.0,NA,NA,NA,0.027,NA,NA,0.0,0.051,0.052,0.007,0.0,0.0,NA,NA,0.099	0.012
NA,0.039,NA,NA,0.05	1.0,1.0,NA,1.0,0.267,1.0,NA,0.371,0.799,0.059,0.022,0.153,1.0,1.0,0.558,0.541	-0.582
NA,NA,NA,NA,0.0	NA,NA,NA,NA,0.584,NA,NA,NA,0.513,0.0,0.0,NA,NA,NA,NA,0.0	-0.219
NA,0.118,0.0,NA,0.0	0.101,NA,NA,NA,0.11,NA,NA,0.0,0.092,0.0,0.012,0.07,0.0,NA,0.249,0.049	-0.029
NA,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA	-1.0
NA,0.162,NA,0.0,0.021	NA,NA,NA,NA,0.221,NA,0.0,0.134,0.188,0.068,0.005,0.216,NA,0.0,0.064,NA	-0.039
NA,0.0,NA,NA,0.009	0.0,NA,NA,NA,0.001,NA,NA,0.0,0.065,0.033,0.007,0.014,NA,NA,0.0,0.022	-0.011
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.966,0.994,1.0,NA,NA,NA,1.0	0.006
NA,0.007,NA,NA,0.016	0.0,NA,NA,NA,0.025,NA,0.0,0.0,0.068,0.014,0.009,0.049,NA,NA,0.0,0.0	-0.005
0.127,0.026,0.111,0.313,0.016	0.061,0.199,1.0,1.0,0.046,1.0,0.367,0.045,0.054,0.017,0.007,0.023,0.139,1.0,0.068,0.047	-0.198
1.0,0.375,1.0,1.0,0.845	1.0,1.0,NA,NA,1.0,0.15,1.0,1.0,0.552,0.725,1.0,1.0,1.0,1.0,1.0,1.0	-0.044
0.982,0.149,0.417,1.0,0.1	0.974,0.811,1.0,1.0,0.15,1.0,0.87,0.594,0.473,0.292,0.131,0.812,0.982,1.0,0.604,0.928	-0.197
0.255,0.002,0.062,0.087,0.001	0.044,0.026,0.163,0.23,0.002,0.059,0.126,0.009,0.012,0.003,0.001,0.014,0.218,0.051,0.007,0.068	0.017
1.0,0.819,1.0,1.0,0.747	1.0,1.0,1.0,NA,0.862,1.0,1.0,1.0,0.826,0.893,0.855,1.0,1.0,1.0,0.96,1.0	-0.047
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.944,1.0,1.0,1.0,1.0,1.0	0.004
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.918,1.0,1.0,1.0,0.988,1.0,0.696,0.948,1.0,1.0,1.0,1.0	0.028
0.003,0.002,0.011,0.0,0.001	0.003,0.0,0.0,0.006,0.001,0.007,0.015,0.003,0.008,0.002,0.001,0.005,0.005,0.0,0.003,0.012	-0.001
1.0,0.973,1.0,NA,0.978	1.0,NA,NA,1.0,0.978,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,NA,0.954,1.0	-0.004
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.886,1.0,1.0,1.0,1.0,1.0	0.007
0.933,0.006,0.56,0.952,0.012	0.099,0.963,0.903,0.853,0.006,1.0,0.933,0.014,0.015,0.014,0.005,0.014,0.891,0.798,0.024,0.036	0.082
0.066,0.015,0.039,0.121,0.028	0.025,0.034,0.062,0.175,0.017,0.0,0.011,0.027,0.027,0.025,0.016,0.025,0.044,0.208,0.046,0.004	0.007
1.0,0.934,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.013
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,0.986,1.0,1.0,1.0,1.0,1.0,0.976	0.005
0.284,0.002,0.023,0.211,0.003	0.015,0.035,0.05,0.173,0.003,0.05,0.071,0.007,0.004,0.003,0.001,0.01,0.053,0.03,0.01,0.002	0.072
1.0,0.153,0.0,1.0,0.061	0.037,0.0,NA,NA,0.205,0.0,0.0,0.047,0.187,0.042,0.036,0.044,0.05,NA,0.045,0.225	0.372
NA,0.0,NA,NA,0.026	NA,NA,NA,NA,0.0,NA,NA,0.0,0.143,0.0,0.044,NA,NA,NA,0.605,NA	-0.119
NA,0.046,NA,NA,0.033	0.444,NA,NA,NA,0.022,NA,NA,0.0,0.104,0.027,0.024,0.0,0.285,NA,0.237,0.285	-0.103
NA,0.06,NA,NA,0.009	0.044,NA,0.0,NA,0.042,1.0,NA,0.02,0.069,0.014,0.013,0.058,0.08,NA,0.095,0.04	-0.088
1.0,0.005,NA,0.0,0.002	0.005,0.0,0.0,0.0,0.007,NA,NA,0.002,0.01,0.003,0.001,0.005,0.0,NA,0.002,0.005	0.249
