ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4	180	0	240	35	303	149	1.74172054557e-09	5.4634155516333925e-08	1.0	0.771	0.229
5	623	6	262	0	319	149	0.278065910671	0.4026578319686457	0.98	1.0	-0.02
6	680	6	291	0	309	149	0.431991033499	0.5801585646034164	0.982	1.0	-0.018
7	241	15	96	0	215	149	0.000951955196818	0.0036584843264001157	0.918	1.0	-0.082
8	103	8	131	1	246	149	0.00186622982696	0.0062881479552756026	0.886	0.988	-0.102
9	243	2	1697	77	195	149	0.000624200417451	0.0025839873112334715	0.989	0.944	0.045
21	954	0	341	15	212	149	2.53987721088e-06	2.6178277225563268e-05	1.0	0.941	0.059
22	961	6	359	0	185	149	1	1.0	0.992	1.0	-0.008
23	1133	5	331	0	176	149	1	1.0	0.995	1.0	-0.005
24	1471	0	520	24	203	149	3.83937748261e-09	1.0804813842495153e-07	1.0	0.941	0.059
25	898	6	288	0	290	149	0.772603656572	0.9192404444139107	0.987	1.0	-0.013
27	75	46	98	31	355	149	0.0310898002941	0.06220737323036286	0.406	0.57	-0.164
28	65	14	91	74	690	149	0.000115110780082	0.0006442980825984315	0.501	0.21	0.291
30	9	5	6	7	284	149	0.31557370561	0.44716298198472143	0.486	0.31	0.176
31	5	24	6	70	284	149	0.252679938197	0.3726618893631773	0.099	0.043	0.056
34	2	33	0	39	209	149	0.875479716755	1.0	0.041	0.0	0.041
36	233	1	1610	19	337	149	0.100149942459	0.16872932347341937	0.99	0.974	0.016
39	72	70	206	433	258	149	0.00115958058565	0.004295170807640124	0.373	0.216	0.157
42	215	1	1026	6	392	149	0.536356977837	0.6916534240457535	0.988	0.985	0.003
43	490	1	2215	6	278	149	1	1.0	0.996	0.995	0.001
51	4	70	0	144	297	149	0.300469398787	0.4290886872225431	0.028	0.0	0.028
54	6198	7	24943	104	251	149	1	1.0	0.998	0.993	0.005
56	7	108	49	337	658	149	0.0301531744238	0.06072761064576561	0.014	0.032	-0.018
60	689	8	1843	0	235	149	0.302367109123	0.4312542677226671	0.982	1.0	-0.018
62	551	1	373	0	270	149	1	1.0	0.997	1.0	-0.003
63	1286	84	584	8	270	149	2.73701851095e-06	2.7871292294830105e-05	0.894	0.976	-0.082
64	473	756	932	318	1244	149	0	0.0	0.07	0.26	-0.19
87	16	5	30	0	214	149	0.000375379100099	0.0017095762970552137	0.69	1.0	-0.31
91	25	1	304	7	372	149	0.48723938215	0.6411344166175961	0.909	0.946	-0.037
92	16	1	53	7	248	149	0.272009742383	0.3954825695257739	0.906	0.82	0.086
97	0	18	16	62	348	149	0.00175558892111	0.005989805961558849	0.0	0.099	-0.099
107	144	21	263	0	212	149	1.10968312317e-09	3.6857235160325936e-08	0.828	1.0	-0.172
111	0	4	8	0	266	149	1.31618785648e-07	2.153771186615265e-06	0.0	1.0	-1.0
112	0	2	8	0	266	149	1.29047344366e-06	1.4878358402937464e-05	0.0	1.0	-1.0
118	46	120	299	211	507	149	2.0643243559e-08	4.497046603300139e-07	0.101	0.294	-0.193
119	9	120	28	211	267	149	0.128051755157	0.20850670908056912	0.04	0.069	-0.029
120	0	64	8	332	330	149	0.838228256423	0.9786179814808987	0.0	0.011	-0.011
121	4	5	12	11	285	149	0.637355675098	0.7940287781630595	0.295	0.363	-0.068
122	113	2	354	15	227	149	0.100435851372	0.1691303342676456	0.974	0.939	0.035
125	1	0	36	1	235	149	0.282110111969	0.40759496711904813	1.0	0.958	0.042
130	1	9	26	81	222	149	0.0956340835245	0.16215249351637695	0.069	0.177	-0.108
