ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3259	55	0	57	2	230	149
3266	0	7	1	57	266	149
3267	0	9	1	5	298	149
3268	0	156	6	68	298	149
3269	332	2	104	7	261	149
3270	464	2	164	7	240	149
3271	11	408	8	133	263	149
3273	8	636	15	181	272	149
3274	715	3	213	3	195	149
3276	712	1	261	0	222	149
3277	249	0	106	2	221	149
3278	848	1	286	0	238	149
3279	467	1	153	0	284	149
3280	759	1	177	1	298	149
3286	3	6	0	7	231	149
3287	43	0	85	2	298	149
3288	0	23	1	31	191	149
3289	9	0	60	3	298	149
3304	71	0	38	1	187	149
3305	11	0	8	2	200	149
3306	16	0	17	2	203	149
3309	1	2	2	2	162	149
3310	102	4	26	1	152	149
3311	38	0	5	2	246	149
3312	38	2	8	11	246	149
3313	0	5	3	4	298	149
3314	37	0	61	6	298	149
3316	46	0	133	2	249	149
3317	0	35	2	88	270	149
3330	0	12	3	82	298	149
3338	1	25	2	145	278	149
3342	2	0	4	1	298	149
3343	2	0	2	1	266	149
3346	65	0	316	4	233	149
3347	39	0	142	4	219	149
3349	6	0	155	3	235	149
3350	32	0	361	3	235	149
3351	0	26	2	216	250	149
3352	0	26	2	216	298	149
3354	0	26	6	216	296	149
3356	0	26	8	216	298	149
3365	157	30	70	34	226	149
3367	5	53	26	37	298	149
3368	27	53	36	37	249	149
3404	1	0	8	1	280	149
3407	0	1	4	1	267	149
3408	2	0	14	2	298	149
3411	25	0	74	1	237	149
3414	3	0	41	1	251	149
3419	24	1	122	2	293	149
3436	1	54	0	38	245	149
3437	21	2	18	4	239	149
3459	306	0	329	2	285	149
3460	482	2	457	0	295	149
3461	39	0	65	2	240	149
3463	1	0	2	6	298	149
3465	235	0	237	3	236	149
3467	24	0	73	2	192	149
3470	33	2	185	0	245	149
3472	19	7	27	31	226	149
3475	6	2	16	1	272	149
3476	9	2	40	4	298	149
3482	57	11	7	4	298	149
3487	129	10	66	11	253	149
3491	17	44	13	36	247	149
3499	14	0	8	2	205	149
3506	0	1	4	11	213	149
3507	0	1	5	2	213	149
3508	16	1	20	2	298	149
3509	15	0	10	2	298	149
3510	0	15	1	9	195	149
3514	331	2	316	0	298	149
3515	1105	7	677	8	241	149
3518	149	33	16	0	269	149
