IncLevel1	IncLevel2	IncLevelDifference
0.151	0.238,0.153	-0.045
0.701	0.564,0.47	0.184
0.837	0.752,0.802	0.06
0.635	0.436,0.095	0.369
0.0	0.0,0.061	-0.03
0.683	1.0,0.896	-0.265
0.047	0.173,0.041	-0.06
0.026	0.098,0.018	-0.032
0.039	0.079,0.054	-0.028
0.043	0.246,0.046	-0.103
0.0	0.032,0.022	-0.027
0.099	0.194,0.033	-0.014
0.102	0.131,0.06	0.006
1.0	0.918,1.0	0.041
0.03	0.047,0.049	-0.018
0.061	0.373,0.075	-0.163
0.03	0.169,0.041	-0.075
0.014	0.28,0.107	-0.179
0.114	0.273,0.1	-0.072
0.104	0.121,0.032	0.027
0.016	0.068,0.027	-0.032
0.0	0.139,0.097	-0.118
0.505	0.892,0.49	-0.186
0.0	0.101,0.007	-0.054
0.072	0.288,0.012	-0.078
0.056	0.074,0.015	0.012
0.035	0.027,0.026	0.009
0.025	0.043,0.015	-0.004
0.026	0.054,0.019	-0.01
0.972	0.972,1.0	-0.014
0.04	0.127,0.023	-0.035
0.031	0.132,0.036	-0.053
0.051	0.609,0.025	-0.266
0.23	0.191,0.109	0.08
0.863	1.0,1.0	-0.137
0.0	1.0,NA	-1.0
1.0	0.168,0.0	0.916
0.162	1.0,0.115	-0.395
0.615	0.618,0.853	-0.121
0.017	0.033,0.01	-0.005
0.882	1.0,0.75	0.007
0.828	0.881,0.874	-0.049
0.042	0.267,0.033	-0.108
0.0	0.108,0.032	-0.07
0.54	1.0,0.638	-0.279
0.144	0.152,0.041	0.047
0.394	0.801,0.348	-0.18
0.925	0.949,0.925	-0.012
0.186	0.52,0.173	-0.161
0.984	0.993,0.987	-0.006
0.02	0.299,0.019	-0.139
0.074	1.0,0.3	-0.576
0.946	0.936,1.0	-0.022
0.095	0.549,0.101	-0.23
0.061	0.259,0.111	-0.124
0.036	0.149,0.041	-0.059
1.0	1.0,0.414	0.293
0.0	0.601,NA	-0.601
0.002	0.347,0.0	-0.171
0.029	0.069,0.041	-0.026
0.343	0.655,0.333	-0.151
0.082	0.205,0.013	-0.027
0.117	0.183,0.008	0.022
0.044	0.372,0.035	-0.16
0.156	0.173,0.048	0.046
0.037	1.0,0.029	-0.477
0.135	0.354,0.132	-0.108
0.084	0.218,0.081	-0.065
0.045	0.209,0.047	-0.083
0.027	0.083,0.016	-0.023
0.951	0.957,0.946	-0.001
0.015	0.047,0.01	-0.014
0.126	0.204,0.074	-0.013
