IncLevel1	IncLevel2	IncLevelDifference
1.0,0.545,1.0,1.0,0.9	1.0,1.0,NA,NA,NA,0.0,1.0,1.0,0.543,0.867,1.0,1.0,1.0,NA,1.0,1.0	0.021
0.833,0.18,0.111,1.0,0.118	0.945,0.429,NA,NA,0.173,1.0,0.5,0.615,0.523,0.324,0.146,0.791,0.818,1.0,0.509,0.933	-0.173
0.03,0.002,0.006,0.008,0.002	0.016,0.005,0.0,0.0,0.002,0.028,0.021,0.009,0.014,0.004,0.001,0.011,0.02,0.006,0.004,0.066	-0.003
1.0,0.819,1.0,1.0,0.747	1.0,1.0,NA,NA,0.862,1.0,1.0,1.0,0.826,0.893,0.855,1.0,1.0,1.0,0.96,1.0	-0.044
1.0,1.0,1.0,NA,1.0	1.0,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,0.957,1.0,1.0,NA,1.0,1.0	0.004
1.0,1.0,1.0,NA,1.0	1.0,NA,NA,1.0,0.94,NA,NA,1.0,0.991,1.0,0.752,0.943,1.0,NA,1.0,1.0	0.034
0.002,0.002,0.012,0.0,0.001	0.003,0.0,0.0,0.007,0.001,0.007,0.014,0.003,0.008,0.002,0.001,0.005,0.005,0.0,0.002,0.013	-0.001
1.0,0.975,1.0,NA,0.98	1.0,NA,NA,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.964,1.0,1.0,NA,0.957,1.0	-0.004
1.0,1.0,1.0,NA,1.0	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.95,1.0,1.0,NA,1.0,1.0	0.005
0.043,0.006,0.0,0.0,0.014	0.028,0.0,0.0,0.0,0.007,NA,0.0,0.013,0.017,0.016,0.005,0.014,0.0,0.0,0.023,0.018	0.003
0.037,0.016,0.043,0.048,0.031	0.024,0.029,0.067,0.0,0.019,0.0,0.011,0.029,0.029,0.027,0.017,0.026,0.039,0.176,0.049,0.005	0.001
1.0,0.963,1.0,NA,1.0	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.009
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951,1.0,0.986,1.0,1.0,1.0,1.0,1.0,0.976	0.005
0.006,0.003,0.023,0.0,0.004	0.007,0.01,0.0,0.02,0.005,0.025,0.043,0.009,0.005,0.005,0.002,0.008,0.002,0.006,0.01,0.002	-0.003
1.0,0.153,0.0,1.0,0.061	0.037,0.0,NA,NA,0.205,0.0,0.0,0.047,0.187,0.042,0.036,0.044,0.05,NA,0.045,0.218	0.373
NA,0.0,NA,NA,0.029	NA,NA,NA,NA,0.0,NA,NA,0.0,0.145,0.0,0.048,NA,NA,NA,0.455,NA	-0.093
NA,0.043,NA,NA,0.041	0.25,NA,NA,NA,0.0,NA,NA,0.0,0.094,0.029,0.018,0.0,0.0,NA,0.1,0.333	-0.04
NA,0.071,NA,NA,0.011	0.043,NA,0.0,NA,0.036,NA,NA,0.031,0.058,0.011,0.009,0.096,0.0,NA,0.155,0.026	-0.001
1.0,0.005,NA,0.0,0.002	0.005,0.0,0.0,0.0,0.01,NA,NA,0.003,0.01,0.004,0.001,0.004,0.0,NA,0.005,0.006	0.248
NA,1.0,NA,1.0,1.0	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.96,1.0,1.0,NA,1.0,1.0	0.004
0.478,0.538,0.646,0.485,0.407	0.693,0.267,0.534,0.558,0.327,0.854,0.733,0.529,0.694,0.419,0.101,0.493,0.731,0.543,0.609,0.628	-0.034
0.947,0.3,1.0,1.0,0.945	1.0,1.0,1.0,1.0,0.855,1.0,1.0,1.0,1.0,0.906,1.0,1.0,1.0,1.0,1.0,1.0	-0.147
0.059,0.014,0.0,0.043,0.024	0.061,0.0,0.0,0.0,0.0,0.053,0.121,0.0,0.192,0.053,0.015,0.111,0.012,0.0,0.02,0.045	-0.015
