IncLevel1	IncLevel2	IncLevelDifference
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.022
NA,0.994,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.995,NA,NA,NA,1.0,1.0	-0.005
NA,0.991,NA,NA,NA	NA,NA,NA,NA,0.967,NA,NA,NA,NA,1.0,0.99,NA,NA,NA,1.0,0.977	0.004
NA,0.982,NA,NA,NA	NA,NA,NA,NA,0.98,NA,NA,NA,NA,1.0,0.989,NA,NA,NA,1.0,1.0	-0.012
NA,0.95,NA,NA,NA	NA,NA,NA,NA,0.937,NA,NA,NA,NA,NA,0.955,NA,NA,NA,1.0,1.0	-0.023
NA,0.156,NA,NA,0.0	NA,NA,NA,NA,0.137,NA,NA,NA,NA,0.274,0.135,NA,NA,NA,0.056,0.323	-0.107
NA,0.943,NA,NA,NA	NA,NA,NA,NA,0.977,NA,NA,NA,NA,NA,0.909,NA,NA,NA,NA,1.0	-0.019
NA,0.2,NA,NA,NA	NA,NA,NA,NA,0.174,NA,NA,NA,NA,NA,0.007,NA,NA,NA,0.085,NA	0.111
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.999,NA,NA,NA,1.0,1.0	0.0
NA,0.015,NA,NA,NA	NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,0.008,NA,NA,NA,0.0,0.0	0.001
NA,0.028,NA,NA,NA	NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,0.008,NA,NA,NA,0.0,0.0	0.016
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.982,NA,NA,NA,1.0,NA,0.986,NA,NA,NA,1.0,0.929	0.021
NA,0.987,NA,NA,NA	NA,NA,NA,NA,0.972,NA,NA,NA,1.0,NA,0.999,NA,NA,NA,0.993,1.0	-0.006
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.999,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,1.0	0.0
NA,0.001,NA,NA,NA	NA,NA,NA,NA,0.001,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA,0.003,0.028	-0.004
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0	0.0
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0	0.0
NA,0.05,NA,NA,NA	NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,0.078,NA,NA,NA,0.0,NA	-0.033
NA,0.078,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.093,NA,NA,NA,0.0,0.0	0.055
NA,0.557,NA,NA,NA	NA,NA,NA,NA,0.388,NA,NA,NA,NA,NA,0.629,NA,NA,NA,0.0,1.0	0.053
NA,0.226,NA,NA,NA	NA,NA,NA,NA,0.126,NA,NA,NA,NA,NA,0.123,NA,NA,NA,0.19,1.0	-0.134
NA,0.988,1.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.972,NA,NA,NA,0.977,1.0	0.004
NA,0.968,1.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.907,NA,NA,NA,0.956,1.0	0.018
NA,0.057,NA,NA,NA	NA,NA,NA,NA,0.062,NA,NA,0.0,NA,NA,0.041,NA,NA,NA,0.067,0.026	0.018
NA,0.98,NA,NA,NA	NA,NA,NA,NA,0.961,NA,NA,NA,NA,NA,0.915,NA,NA,NA,1.0,NA	0.021
NA,0.998,NA,NA,NA	NA,NA,NA,NA,0.997,NA,NA,NA,NA,NA,0.994,NA,NA,NA,1.0,1.0	0.0
NA,0.991,NA,NA,NA	NA,NA,NA,NA,0.954,NA,NA,NA,NA,NA,0.989,NA,NA,NA,1.0,1.0	0.005
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.798,NA,NA,NA,1.0,1.0	0.05
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967,1.0	0.011
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.007,NA,NA,NA,0.0,0.007	-0.002
NA,0.003,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.058,NA,NA,NA,0.0,NA	-0.016
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.973,NA,NA,NA,1.0,1.0	0.007
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.939,NA,NA,NA,NA,1.0	0.02
NA,0.007,0.0,NA,0.0	NA,NA,NA,NA,0.012,NA,0.0,0.09,0.0,0.0,0.012,NA,NA,NA,0.001,0.012	-0.014
NA,0.997,NA,NA,1.0	NA,NA,NA,NA,0.995,1.0,1.0,1.0,1.0,1.0,0.999,NA,NA,NA,1.0,1.0	-0.001
NA,0.781,NA,NA,NA	NA,NA,NA,NA,0.913,NA,NA,NA,NA,NA,0.706,NA,NA,NA,1.0,1.0	-0.124
NA,0.625,NA,NA,NA	NA,NA,NA,NA,0.222,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.344,0.391	0.381
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.932,1.0,1.0,NA,1.0,NA,0.988,NA,NA,NA,1.0,1.0	0.011
NA,0.372,NA,NA,NA	NA,NA,NA,NA,0.309,NA,NA,NA,NA,NA,0.086,NA,NA,NA,NA,0.156	0.188
NA,0.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.595,NA,NA,NA,0.534,0.764	-0.223
NA,0.034,NA,NA,0.0	NA,NA,NA,NA,0.055,NA,NA,0.0,NA,0.0,0.044,NA,NA,NA,0.041,0.02	-0.01
NA,0.189,NA,NA,NA	NA,NA,NA,NA,0.139,NA,NA,NA,NA,NA,0.264,NA,NA,NA,0.16,0.29	-0.024
NA,0.112,NA,NA,NA	NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,0.061,NA,NA,NA,0.0,0.191	0.022
NA,0.338,NA,NA,NA	NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,0.115,NA,NA,NA,0.0,0.353	0.116
NA,0.115,NA,NA,NA	NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,0.025,NA,NA,NA,0.0,0.0	0.092
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.079,NA,NA,NA,NA,NA	0.461
NA,0.069,NA,NA,NA	NA,NA,NA,NA,0.057,NA,NA,0.0,NA,NA,0.041,NA,NA,NA,0.0,0.065	0.036
NA,0.668,NA,NA,NA	NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA	0.219
