ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
3768	0,1237,0,0,2	0,919,0,0,0	0,0,0,0,4318,0,0,0,4,4,1749,0,0,0,2,516	0,0,0,0,2286,0,0,0,0,0,557,0,0,0,77,344	298	248	1	1.0
3769	0,658,0,0,4	0,1100,0,0,2	0,0,0,0,2753,0,0,0,0,2,1411,0,0,0,0,137	0,0,0,0,3297,0,0,0,4,2,1251,0,0,0,43,355	298	298	1	1.0
3770	0,9,0,0,0	0,1100,0,0,2	0,0,0,0,11,0,0,0,0,3,30,0,0,0,0,2	0,0,0,0,3297,0,0,0,4,2,1251,0,0,0,43,355	298	298	1	1.0
3771	0,223,0,0,0	0,1100,0,0,2	0,0,0,0,594,0,0,0,0,0,198,0,0,0,0,14	0,0,0,0,3297,0,0,0,4,2,1251,0,0,0,43,355	298	298	1	1.0
3772	0,13,0,0,0	0,50,0,0,0	0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0	0,0,0,0,34,0,0,0,0,0,27,0,0,0,0,0	260	298	1	1.0
3776	0,9,0,0,2	0,2,0,0,0	0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,1	0,0,0,0,36,0,0,0,0,0,3,0,0,0,1,1	298	298	1	1.0
3777	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	297	298	1	1.0
3778	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	298	1	1.0
3780	0,6,0,0,0	0,9,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8	0,0,0,0,110,0,2,0,0,0,5,0,0,0,16,12	197	239	1	1.0
3781	0,7,0,0,0	0,14,0,0,0	0,0,0,0,8,0,0,0,0,0,26,0,0,0,14,22	0,0,0,0,143,0,0,0,0,0,100,0,0,0,69,31	298	234	1	1.0
3782	0,4,0,0,0	0,14,0,0,0	0,0,0,0,21,0,0,0,0,0,28,0,0,0,41,29	0,0,0,0,143,0,0,0,0,0,96,0,0,0,69,33	298	234	1	1.0
3788	0,19,0,0,0	0,0,0,0,0	0,0,0,0,1291,2,0,4,4,0,23673,0,0,0,6608,70	0,0,0,0,9,0,0,0,0,0,98,0,0,0,25,0	213	298	1	1.0
3789	0,19,0,0,0	0,20,0,0,0	0,0,0,0,1291,2,0,4,4,0,23673,0,0,0,6608,70	0,0,0,0,1635,6,0,0,2,4,32641,0,0,0,10837,296	213	233	1	1.0
3790	0,1,0,0,0	0,0,0,0,0	0,0,0,0,191,2,0,0,0,0,40,0,0,0,23,4	0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0	282	201	1	1.0
3791	0,9,0,0,0	0,9,0,0,0	0,0,0,0,31,0,0,2,0,0,46,0,0,0,2,174	0,0,0,0,14,0,0,0,0,0,22,0,0,0,6,15	298	243	1	1.0
3792	0,17,0,0,0	0,7,0,0,0	0,0,0,0,41,0,0,0,0,0,42,0,0,0,113,5	0,0,0,0,57,0,0,0,0,0,84,0,0,0,83,11	283	298	1	1.0
3793	0,0,0,0,0	0,9,0,0,0	0,0,0,0,24,0,0,4,0,0,11,0,0,0,66,20	0,0,0,0,64,0,0,0,0,0,53,0,0,0,110,40	243	298	1	1.0
3794	0,17,0,0,0	0,7,0,0,0	0,0,0,0,22,0,0,0,0,0,24,0,0,0,78,19	0,0,0,0,50,0,0,2,0,0,43,0,0,0,46,33	242	282	1	1.0
3795	0,4,0,0,0	0,0,0,0,0	0,0,0,0,15410,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,5107,0,0,0,0,0,0,0,0,0,0,0	230	231	1	1.0
3796	0,10,0,0,0	0,0,0,0,0	0,0,0,0,23686,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,0	239	298	1	1.0
3797	0,10,0,0,0	0,3,0,0,0	0,0,0,0,23705,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,15490,0,0,0,0,0,0,0,0,0,0,0	239	298	1	1.0
3798	0,3,0,0,0	0,3,0,0,0	0,0,0,0,7483,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,11787,0,0,0,0,0,0,0,0,0,0,0	221	239	1	1.0
3801	0,3,0,0,0	0,16,0,0,0	0,0,0,0,0,0,0,0,0,0,63,0,0,0,47,14	0,0,0,0,7,0,0,0,0,0,21,0,0,0,63,5	206	212	1	1.0
3802	0,8,0,0,0	0,10,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,3	191	212	1	1.0
3803	0,1,0,0,0	0,28,0,0,0	0,0,0,0,31,0,0,0,2,0,81,0,0,0,67,28	0,0,0,0,71,3,0,0,0,0,105,0,0,0,134,12	298	278	1	1.0
3804	0,6,0,0,0	0,16,0,0,2	0,0,0,0,17,0,0,2,0,0,62,0,0,0,101,13	0,0,0,0,45,0,0,0,0,0,110,0,0,0,120,28	278	251	1	1.0
3805	0,13,0,0,0	0,16,0,0,0	0,0,0,0,50,3,0,0,0,0,98,0,0,0,101,12	0,0,0,0,57,0,0,2,0,0,97,0,0,0,80,24	251	230	1	1.0
3806	0,0,0,0,0	0,30,0,0,0	0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0	0,0,0,0,129,0,0,0,0,0,99,0,0,0,79,12	230	254	1	1.0
3807	0,18,0,0,0	0,30,0,0,0	0,0,0,0,65,0,0,0,0,0,79,0,0,0,101,11	0,0,0,0,129,0,0,0,0,0,101,0,0,0,83,6	230	254	1	1.0
